Class,Image Path
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-069.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-070.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-071.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-072.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-073.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-074.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-075.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-076.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-077.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-078.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-079.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-080.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-081.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-082.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-083.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-084.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-085.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-086.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-087.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-088.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-089.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-090.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-091.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-092.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-093.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-094.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-095.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-096.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-097.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-098.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-099.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-100.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-101.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-102.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-103.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-104.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-105.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-106.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-107.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-108.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-109.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-110.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-111.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-112.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-113.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-114.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-115.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-116.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-117.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-118.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-119.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-120.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-121.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-122.jpg
Amaranthus Viridis (Arive-Dantu),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Amaranthus Viridis (Arive-Dantu)\AV-S-123.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-001.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-002.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-003.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-004.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-005.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-006.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-007.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-008.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-009.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-010.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-011.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-012.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-013.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-014.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-015.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-016.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-017.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-018.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-019.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-020.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-021.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-022.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-023.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-024.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-025.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-026.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-027.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-028.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-029.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-030.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-031.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-032.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-033.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-034.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-035.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-036.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-037.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-038.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-039.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-040.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-041.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-042.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-043.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-044.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-045.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-046.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-047.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-048.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-049.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-050.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-051.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-052.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-053.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-054.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-055.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Segmented Medicinal Leaf Images\Artocarpus Heterophyllus (Jackfruit)\AH-S-056.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-054_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-053_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-040_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-040_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-029_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-029_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-056_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-034_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-006_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-049_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-019_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-004_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-001_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-006_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-032_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-041_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-010_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-028_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-034_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-029_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-045_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-012_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-026_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-029_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-034_aug_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-009_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-015_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-019_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-039_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-013_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-055_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-039_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-004_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-041_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-029_aug_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-045_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-029_aug_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-015_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-054_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-039_aug_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-008_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-033_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-038_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-029_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-004_aug_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-046_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-029_aug_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-054_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-022_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-046_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-028_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-023_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-006_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-021_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-044_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-039_aug_aug_aug_aug.jpg
Artocarpus Heterophyllus (Jackfruit),D:\Directory\Med Scan\Balanced_Dataset\Artocarpus Heterophyllus (Jackfruit)\AH-S-034_aug_aug_aug_aug.jpg
